scenario,scenario_tag,method,series_seed,margin,n_true,n_pred,precision,recall,f1,mae,roc_auc,pr_auc,time_s
"D=0.5, white",D05_white,BuishandRange,1028,25,5,1,1.0,0.2,0.333333,0.0,0.6114,0.3081,4.9604
"D=0.5, white",D05_white,BuishandRange,1028,50,5,1,1.0,0.2,0.333333,0.0,0.6043,0.363,4.9604
"D=0.5, white",D05_white,BuishandRange,1028,100,5,1,1.0,0.2,0.333333,0.0,0.5983,0.4616,4.9604
"D=0.5, white",D05_white,BuishandRange,1029,25,3,1,1.0,0.333333,0.5,2.0,0.6497,0.5127,4.8554
"D=0.5, white",D05_white,BuishandRange,1029,50,3,1,1.0,0.333333,0.5,2.0,0.6758,0.5265,4.8554
"D=0.5, white",D05_white,BuishandRange,1029,100,3,1,1.0,0.333333,0.5,2.0,0.6991,0.5563,4.8554
"D=0.5, white",D05_white,BuishandRange,1030,25,3,1,1.0,0.333333,0.5,0.0,0.6979,0.4604,4.789
"D=0.5, white",D05_white,BuishandRange,1030,50,3,1,1.0,0.333333,0.5,0.0,0.7436,0.5529,4.789
"D=0.5, white",D05_white,BuishandRange,1030,100,3,1,1.0,0.333333,0.5,0.0,0.8223,0.7152,4.789
"D=0.5, white",D05_white,BuishandRange,1031,25,1,1,0.0,0.0,0.0,9999.0,0.4223,0.0126,4.7576
"D=0.5, white",D05_white,BuishandRange,1031,50,1,1,0.0,0.0,0.0,9999.0,0.5184,0.0264,4.7576
"D=0.5, white",D05_white,BuishandRange,1031,100,1,1,0.0,0.0,0.0,9999.0,0.528,0.0514,4.7576
"D=0.5, white",D05_white,BuishandRange,1032,25,1,1,0.0,0.0,0.0,9999.0,0.0996,0.0091,4.5268
"D=0.5, white",D05_white,BuishandRange,1032,50,1,1,0.0,0.0,0.0,9999.0,0.1056,0.0161,4.5268
"D=0.5, white",D05_white,BuishandRange,1032,100,1,1,0.0,0.0,0.0,9999.0,0.1391,0.031,4.5268
"D=0.5, white",D05_white,BuishandRange,1033,25,1,0,0.0,0.0,0.0,9999.0,0.8772,0.0556,4.8271
"D=0.5, white",D05_white,BuishandRange,1033,50,1,0,0.0,0.0,0.0,9999.0,0.8748,0.0962,4.8271
"D=0.5, white",D05_white,BuishandRange,1033,100,1,0,0.0,0.0,0.0,9999.0,0.8457,0.1396,4.8271
"D=0.5, white",D05_white,BuishandRange,1034,25,1,0,0.0,0.0,0.0,9999.0,0.4,0.0137,4.8538
"D=0.5, white",D05_white,BuishandRange,1034,50,1,0,0.0,0.0,0.0,9999.0,0.3311,0.0209,4.8538
"D=0.5, white",D05_white,BuishandRange,1034,100,1,0,0.0,0.0,0.0,9999.0,0.2074,0.0324,4.8538
"D=0.5, white",D05_white,BuishandRange,1035,25,3,0,0.0,0.0,0.0,9999.0,0.4946,0.0422,4.7239
"D=0.5, white",D05_white,BuishandRange,1035,50,3,0,0.0,0.0,0.0,9999.0,0.4628,0.073,4.7239
"D=0.5, white",D05_white,BuishandRange,1035,100,3,0,0.0,0.0,0.0,9999.0,0.421,0.1934,4.7239
"D=0.5, white",D05_white,BuishandRange,1036,25,3,1,1.0,0.333333,0.5,2.0,0.6414,0.4784,4.8771
"D=0.5, white",D05_white,BuishandRange,1036,50,3,1,1.0,0.333333,0.5,2.0,0.6377,0.5105,4.8771
"D=0.5, white",D05_white,BuishandRange,1036,100,3,1,1.0,0.333333,0.5,2.0,0.6181,0.5451,4.8771
"D=0.5, white",D05_white,BuishandRange,1037,25,3,1,1.0,0.333333,0.5,1.0,0.3602,0.2836,4.8903
"D=0.5, white",D05_white,BuishandRange,1037,50,3,1,1.0,0.333333,0.5,1.0,0.3678,0.3127,4.8903
"D=0.5, white",D05_white,BuishandRange,1037,100,3,1,1.0,0.333333,0.5,1.0,0.3923,0.3583,4.8903
"D=0.5, white",D05_white,BuishandRange,1038,25,1,0,0.0,0.0,0.0,9999.0,0.3031,0.0106,5.4419
"D=0.5, white",D05_white,BuishandRange,1038,50,1,0,0.0,0.0,0.0,9999.0,0.3015,0.0193,5.4419
"D=0.5, white",D05_white,BuishandRange,1038,100,1,0,0.0,0.0,0.0,9999.0,0.2264,0.0324,5.4419
"D=0.5, white",D05_white,BuishandRange,1039,25,1,0,0.0,0.0,0.0,9999.0,0.7362,0.0274,5.1498
"D=0.5, white",D05_white,BuishandRange,1039,50,1,0,0.0,0.0,0.0,9999.0,0.6922,0.0413,5.1498
"D=0.5, white",D05_white,BuishandRange,1039,100,1,0,0.0,0.0,0.0,9999.0,0.6253,0.0635,5.1498
"D=0.5, white",D05_white,BuishandRange,1040,25,1,0,0.0,0.0,0.0,9999.0,0.4747,0.0146,5.1116
"D=0.5, white",D05_white,BuishandRange,1040,50,1,0,0.0,0.0,0.0,9999.0,0.4931,0.0265,5.1116
"D=0.5, white",D05_white,BuishandRange,1040,100,1,0,0.0,0.0,0.0,9999.0,0.5182,0.0509,5.1116
"D=0.5, white",D05_white,BuishandRange,1041,25,1,0,0.0,0.0,0.0,9999.0,0.6078,0.0233,4.8684
"D=0.5, white",D05_white,BuishandRange,1041,50,1,0,0.0,0.0,0.0,9999.0,0.5964,0.037,4.8684
"D=0.5, white",D05_white,BuishandRange,1041,100,1,0,0.0,0.0,0.0,9999.0,0.4778,0.0507,4.8684
"D=0.5, white",D05_white,BuishandRange,1042,25,1,0,0.0,0.0,0.0,9999.0,0.2301,0.0103,5.2744
"D=0.5, white",D05_white,BuishandRange,1042,50,1,0,0.0,0.0,0.0,9999.0,0.3549,0.0201,5.2744
"D=0.5, white",D05_white,BuishandRange,1042,100,1,0,0.0,0.0,0.0,9999.0,0.4444,0.0435,5.2744
"D=0.5, white",D05_white,BuishandRange,1043,25,3,1,1.0,0.333333,0.5,21.0,0.4713,0.1533,4.8942
"D=0.5, white",D05_white,BuishandRange,1043,50,3,1,1.0,0.333333,0.5,21.0,0.436,0.2951,4.8942
"D=0.5, white",D05_white,BuishandRange,1043,100,3,1,1.0,0.333333,0.5,21.0,0.461,0.4588,4.8942
"D=0.5, white",D05_white,BuishandRange,1044,25,3,1,1.0,0.333333,0.5,0.0,0.3655,0.2511,5.7886
"D=0.5, white",D05_white,BuishandRange,1044,50,3,1,1.0,0.333333,0.5,0.0,0.3475,0.244,5.7886
"D=0.5, white",D05_white,BuishandRange,1044,100,3,1,1.0,0.333333,0.5,0.0,0.3335,0.2641,5.7886
"D=0.5, white",D05_white,BuishandRange,1045,25,1,0,0.0,0.0,0.0,9999.0,0.1593,0.0087,5.5429
"D=0.5, white",D05_white,BuishandRange,1045,50,1,0,0.0,0.0,0.0,9999.0,0.1385,0.0157,5.5429
"D=0.5, white",D05_white,BuishandRange,1045,100,1,0,0.0,0.0,0.0,9999.0,0.1393,0.0302,5.5429
"D=0.5, white",D05_white,BuishandRange,1046,25,1,1,0.0,0.0,0.0,9999.0,0.3582,0.0134,5.1871
"D=0.5, white",D05_white,BuishandRange,1046,50,1,1,0.0,0.0,0.0,9999.0,0.3639,0.0232,5.1871
"D=0.5, white",D05_white,BuishandRange,1046,100,1,1,0.0,0.0,0.0,9999.0,0.3434,0.0412,5.1871
"D=0.5, white",D05_white,BuishandRange,1047,25,3,1,1.0,0.333333,0.5,7.0,0.3267,0.0282,4.787
"D=0.5, white",D05_white,BuishandRange,1047,50,3,1,1.0,0.333333,0.5,7.0,0.2415,0.0323,4.787
"D=0.5, white",D05_white,BuishandRange,1047,100,3,1,1.0,0.333333,0.5,7.0,0.158,0.0429,4.787
"D=0.5, white",D05_white,BuishandRange,1048,25,7,1,1.0,0.142857,0.25,0.0,0.5656,0.2883,4.9422
"D=0.5, white",D05_white,BuishandRange,1048,50,7,1,1.0,0.142857,0.25,0.0,0.6002,0.3764,4.9422
"D=0.5, white",D05_white,BuishandRange,1048,100,7,1,1.0,0.142857,0.25,0.0,0.6711,0.5183,4.9422
"D=0.5, white",D05_white,BuishandRange,1049,25,3,1,0.0,0.0,0.0,9999.0,0.2792,0.0234,5.0761
"D=0.5, white",D05_white,BuishandRange,1049,50,3,1,0.0,0.0,0.0,9999.0,0.2771,0.0392,5.0761
"D=0.5, white",D05_white,BuishandRange,1049,100,3,1,0.0,0.0,0.0,9999.0,0.2438,0.0686,5.0761
"D=1, white",D10_white,BuishandRange,1000,25,39,1,1.0,0.025641,0.05,0.0,0.4805,0.5144,5.4733
"D=1, white",D10_white,BuishandRange,1000,50,39,1,1.0,0.025641,0.05,0.0,0.6005,0.8602,5.4733
"D=1, white",D10_white,BuishandRange,1000,100,39,1,1.0,0.025641,0.05,0.0,0.7405,0.9945,5.4733
"D=1, white",D10_white,BuishandRange,1001,25,35,1,1.0,0.028571,0.055556,0.0,0.3762,0.3802,4.9158
"D=1, white",D10_white,BuishandRange,1001,50,35,1,1.0,0.028571,0.055556,0.0,0.3737,0.6599,4.9158
"D=1, white",D10_white,BuishandRange,1001,100,35,1,1.0,0.028571,0.055556,0.0,0.4063,0.9317,4.9158
"D=1, white",D10_white,BuishandRange,1002,25,43,1,1.0,0.023256,0.045455,1.0,0.3726,0.4043,4.7492
"D=1, white",D10_white,BuishandRange,1002,50,43,1,1.0,0.023256,0.045455,1.0,0.3309,0.629,4.7492
"D=1, white",D10_white,BuishandRange,1002,100,43,1,1.0,0.023256,0.045455,1.0,0.3509,0.9345,4.7492
"D=1, white",D10_white,BuishandRange,1003,25,43,1,1.0,0.023256,0.045455,12.0,0.6844,0.6564,4.8192
"D=1, white",D10_white,BuishandRange,1003,50,43,1,1.0,0.023256,0.045455,12.0,0.7747,0.8904,4.8192
"D=1, white",D10_white,BuishandRange,1003,100,43,1,1.0,0.023256,0.045455,12.0,0.8394,0.9761,4.8192
"D=1, white",D10_white,BuishandRange,1004,25,45,1,1.0,0.022222,0.043478,0.0,0.4492,0.5094,5.0797
"D=1, white",D10_white,BuishandRange,1004,50,45,1,1.0,0.022222,0.043478,0.0,0.4516,0.7246,5.0797
"D=1, white",D10_white,BuishandRange,1004,100,45,1,1.0,0.022222,0.043478,0.0,0.4861,0.9021,5.0797
"D=1, white",D10_white,BuishandRange,1005,25,37,1,1.0,0.027027,0.052632,2.0,0.4961,0.4956,4.9168
"D=1, white",D10_white,BuishandRange,1005,50,37,1,1.0,0.027027,0.052632,2.0,0.5229,0.7858,4.9168
"D=1, white",D10_white,BuishandRange,1005,100,37,1,1.0,0.027027,0.052632,2.0,0.5529,0.9435,4.9168
"D=1, white",D10_white,BuishandRange,1006,25,39,1,1.0,0.025641,0.05,1.0,0.5187,0.4731,5.0926
"D=1, white",D10_white,BuishandRange,1006,50,39,1,1.0,0.025641,0.05,1.0,0.4939,0.6669,5.0926
"D=1, white",D10_white,BuishandRange,1006,100,39,1,1.0,0.025641,0.05,1.0,0.165,0.867,5.0926
"D=1, white",D10_white,BuishandRange,1007,25,21,1,1.0,0.047619,0.090909,2.0,0.3864,0.2802,5.9671
"D=1, white",D10_white,BuishandRange,1007,50,21,1,1.0,0.047619,0.090909,2.0,0.3887,0.4308,5.9671
"D=1, white",D10_white,BuishandRange,1007,100,21,1,1.0,0.047619,0.090909,2.0,0.3805,0.6276,5.9671
"D=1, white",D10_white,BuishandRange,1008,25,57,1,1.0,0.017544,0.034483,6.0,0.4155,0.5989,7.4988
"D=1, white",D10_white,BuishandRange,1008,50,57,1,1.0,0.017544,0.034483,6.0,0.2881,0.8044,7.4988
"D=1, white",D10_white,BuishandRange,1008,100,57,1,1.0,0.017544,0.034483,6.0,0.2014,0.9673,7.4988
"D=1, white",D10_white,BuishandRange,1009,25,45,1,1.0,0.022222,0.043478,2.0,0.3967,0.4634,7.0283
"D=1, white",D10_white,BuishandRange,1009,50,45,1,1.0,0.022222,0.043478,2.0,0.4318,0.7098,7.0283
"D=1, white",D10_white,BuishandRange,1009,100,45,1,1.0,0.022222,0.043478,2.0,0.6301,0.9839,7.0283
"D=1, white",D10_white,BuishandRange,1010,25,37,1,1.0,0.027027,0.052632,1.0,0.6248,0.598,7.9648
"D=1, white",D10_white,BuishandRange,1010,50,37,1,1.0,0.027027,0.052632,1.0,0.6783,0.8049,7.9648
"D=1, white",D10_white,BuishandRange,1010,100,37,1,1.0,0.027027,0.052632,1.0,0.6473,0.9001,7.9648
"D=1, white",D10_white,BuishandRange,1011,25,43,1,1.0,0.023256,0.045455,1.0,0.3563,0.4343,7.119
"D=1, white",D10_white,BuishandRange,1011,50,43,1,1.0,0.023256,0.045455,1.0,0.2795,0.6076,7.119
"D=1, white",D10_white,BuishandRange,1011,100,43,1,1.0,0.023256,0.045455,1.0,0.1443,0.7979,7.119
"D=1, white",D10_white,BuishandRange,1012,25,41,1,1.0,0.02439,0.047619,1.0,0.5763,0.5304,7.1014
"D=1, white",D10_white,BuishandRange,1012,50,41,1,1.0,0.02439,0.047619,1.0,0.695,0.7979,7.1014
"D=1, white",D10_white,BuishandRange,1012,100,41,1,1.0,0.02439,0.047619,1.0,0.87,0.9746,7.1014
"D=1, white",D10_white,BuishandRange,1013,25,49,1,1.0,0.020408,0.04,0.0,0.5229,0.5334,6.5869
"D=1, white",D10_white,BuishandRange,1013,50,49,1,1.0,0.020408,0.04,0.0,0.6303,0.7735,6.5869
"D=1, white",D10_white,BuishandRange,1013,100,49,1,1.0,0.020408,0.04,0.0,0.8455,0.9744,6.5869
"D=1, white",D10_white,BuishandRange,1014,25,35,1,1.0,0.028571,0.055556,1.0,0.5145,0.4722,5.7125
"D=1, white",D10_white,BuishandRange,1014,50,35,1,1.0,0.028571,0.055556,1.0,0.5149,0.6916,5.7125
"D=1, white",D10_white,BuishandRange,1014,100,35,1,1.0,0.028571,0.055556,1.0,0.6816,0.9553,5.7125
"D=1, white",D10_white,BuishandRange,1015,25,47,1,1.0,0.021277,0.041667,5.0,0.5043,0.5205,5.1373
"D=1, white",D10_white,BuishandRange,1015,50,47,1,1.0,0.021277,0.041667,5.0,0.516,0.811,5.1373
"D=1, white",D10_white,BuishandRange,1015,100,47,1,1.0,0.021277,0.041667,5.0,0.3362,0.9984,5.1373
"D=1, white",D10_white,BuishandRange,1016,25,33,1,1.0,0.030303,0.058824,1.0,0.5646,0.5799,4.9292
"D=1, white",D10_white,BuishandRange,1016,50,33,1,1.0,0.030303,0.058824,1.0,0.5173,0.7111,4.9292
"D=1, white",D10_white,BuishandRange,1016,100,33,1,1.0,0.030303,0.058824,1.0,0.4663,0.8106,4.9292
"D=1, white",D10_white,BuishandRange,1017,25,43,1,1.0,0.023256,0.045455,1.0,0.5508,0.5758,4.6496
"D=1, white",D10_white,BuishandRange,1017,50,43,1,1.0,0.023256,0.045455,1.0,0.519,0.7585,4.6496
"D=1, white",D10_white,BuishandRange,1017,100,43,1,1.0,0.023256,0.045455,1.0,0.3979,0.8783,4.6496
"D=1, white",D10_white,BuishandRange,1018,25,49,1,1.0,0.020408,0.04,0.0,0.4566,0.5397,5.1729
"D=1, white",D10_white,BuishandRange,1018,50,49,1,1.0,0.020408,0.04,0.0,0.4184,0.7794,5.1729
"D=1, white",D10_white,BuishandRange,1018,100,49,1,1.0,0.020408,0.04,0.0,0.1276,0.9319,5.1729
"D=1, white",D10_white,BuishandRange,1019,25,47,1,1.0,0.021277,0.041667,0.0,0.4923,0.58,5.6565
"D=1, white",D10_white,BuishandRange,1019,50,47,1,1.0,0.021277,0.041667,0.0,0.4747,0.7691,5.6565
"D=1, white",D10_white,BuishandRange,1019,100,47,1,1.0,0.021277,0.041667,0.0,0.4786,0.9599,5.6565
"D=1, white",D10_white,BuishandRange,1020,25,41,1,1.0,0.02439,0.047619,0.0,0.3904,0.4439,5.6315
"D=1, white",D10_white,BuishandRange,1020,50,41,1,1.0,0.02439,0.047619,0.0,0.4195,0.6906,5.6315
"D=1, white",D10_white,BuishandRange,1020,100,41,1,1.0,0.02439,0.047619,0.0,0.308,0.9413,5.6315
"D=1, white",D10_white,BuishandRange,1021,25,37,1,1.0,0.027027,0.052632,0.0,0.6615,0.6258,7.7027
"D=1, white",D10_white,BuishandRange,1021,50,37,1,1.0,0.027027,0.052632,0.0,0.6932,0.8719,7.7027
"D=1, white",D10_white,BuishandRange,1021,100,37,1,1.0,0.027027,0.052632,0.0,0.7874,0.9814,7.7027
"D=1, white",D10_white,BuishandRange,1022,25,40,1,1.0,0.025,0.04878,0.0,0.4658,0.4911,5.4394
"D=1, white",D10_white,BuishandRange,1022,50,40,1,1.0,0.025,0.04878,0.0,0.4451,0.7701,5.4394
"D=1, white",D10_white,BuishandRange,1022,100,40,1,1.0,0.025,0.04878,0.0,0.364,0.9244,5.4394
"D=1, white",D10_white,BuishandRange,1023,25,37,1,1.0,0.027027,0.052632,2.0,0.5163,0.4446,4.6066
"D=1, white",D10_white,BuishandRange,1023,50,37,1,1.0,0.027027,0.052632,2.0,0.5206,0.7064,4.6066
"D=1, white",D10_white,BuishandRange,1023,100,37,1,1.0,0.027027,0.052632,2.0,0.5132,0.9477,4.6066
"D=1, white",D10_white,BuishandRange,1024,25,45,1,1.0,0.022222,0.043478,2.0,0.4921,0.5441,4.3735
"D=1, white",D10_white,BuishandRange,1024,50,45,1,1.0,0.022222,0.043478,2.0,0.4786,0.7747,4.3735
"D=1, white",D10_white,BuishandRange,1024,100,45,1,1.0,0.022222,0.043478,2.0,0.9889,0.9998,4.3735
"D=1, white",D10_white,BuishandRange,1025,25,29,1,1.0,0.034483,0.066667,1.0,0.4769,0.4311,4.3709
"D=1, white",D10_white,BuishandRange,1025,50,29,1,1.0,0.034483,0.066667,1.0,0.4562,0.6554,4.3709
"D=1, white",D10_white,BuishandRange,1025,100,29,1,1.0,0.034483,0.066667,1.0,0.4387,0.8563,4.3709
"D=1, white",D10_white,BuishandRange,1026,25,41,1,1.0,0.02439,0.047619,2.0,0.4401,0.49,4.9971
"D=1, white",D10_white,BuishandRange,1026,50,41,1,1.0,0.02439,0.047619,2.0,0.4262,0.7077,4.9971
"D=1, white",D10_white,BuishandRange,1026,100,41,1,1.0,0.02439,0.047619,2.0,0.4704,0.9153,4.9971
"D=1, white",D10_white,BuishandRange,1027,25,27,1,1.0,0.037037,0.071429,1.0,0.4241,0.3527,4.9825
"D=1, white",D10_white,BuishandRange,1027,50,27,1,1.0,0.037037,0.071429,1.0,0.4398,0.5453,4.9825
"D=1, white",D10_white,BuishandRange,1027,100,27,1,1.0,0.037037,0.071429,1.0,0.5447,0.8329,4.9825
"D=1, white",D10_white,BuishandRange,1028,25,45,1,1.0,0.022222,0.043478,3.0,0.4622,0.4662,4.2947
"D=1, white",D10_white,BuishandRange,1028,50,45,1,1.0,0.022222,0.043478,3.0,0.4731,0.702,4.2947
"D=1, white",D10_white,BuishandRange,1028,100,45,1,1.0,0.022222,0.043478,3.0,0.4406,0.8979,4.2947
"D=1, white",D10_white,BuishandRange,1029,25,29,1,1.0,0.034483,0.066667,3.0,0.4958,0.5276,4.3126
"D=1, white",D10_white,BuishandRange,1029,50,29,1,1.0,0.034483,0.066667,3.0,0.4004,0.6571,4.3126
"D=1, white",D10_white,BuishandRange,1029,100,29,1,1.0,0.034483,0.066667,3.0,0.3488,0.8468,4.3126
"D=1, white",D10_white,BuishandRange,1030,25,47,1,1.0,0.021277,0.041667,3.0,0.4681,0.5974,4.2869
"D=1, white",D10_white,BuishandRange,1030,50,47,1,1.0,0.021277,0.041667,3.0,0.4387,0.7871,4.2869
"D=1, white",D10_white,BuishandRange,1030,100,47,1,1.0,0.021277,0.041667,3.0,0.5135,0.9769,4.2869
"D=1, white",D10_white,BuishandRange,1031,25,45,1,1.0,0.022222,0.043478,0.0,0.585,0.7067,4.3459
"D=1, white",D10_white,BuishandRange,1031,50,45,1,1.0,0.022222,0.043478,0.0,0.5738,0.8635,4.3459
"D=1, white",D10_white,BuishandRange,1031,100,45,1,1.0,0.022222,0.043478,0.0,0.6595,0.9854,4.3459
"D=1, white",D10_white,BuishandRange,1032,25,39,1,1.0,0.025641,0.05,2.0,0.6319,0.6087,4.3399
"D=1, white",D10_white,BuishandRange,1032,50,39,1,1.0,0.025641,0.05,2.0,0.6923,0.8494,4.3399
"D=1, white",D10_white,BuishandRange,1032,100,39,1,1.0,0.025641,0.05,2.0,0.6311,0.9432,4.3399
"D=1, white",D10_white,BuishandRange,1033,25,39,1,1.0,0.025641,0.05,4.0,0.541,0.5151,4.1772
"D=1, white",D10_white,BuishandRange,1033,50,39,1,1.0,0.025641,0.05,4.0,0.5526,0.8049,4.1772
"D=1, white",D10_white,BuishandRange,1033,100,39,1,1.0,0.025641,0.05,4.0,0.7015,0.9915,4.1772
"D=1, white",D10_white,BuishandRange,1034,25,47,1,1.0,0.021277,0.041667,1.0,0.574,0.6349,4.59
"D=1, white",D10_white,BuishandRange,1034,50,47,1,1.0,0.021277,0.041667,1.0,0.6051,0.8137,4.59
"D=1, white",D10_white,BuishandRange,1034,100,47,1,1.0,0.021277,0.041667,1.0,0.7307,0.9341,4.59
"D=1, white",D10_white,BuishandRange,1035,25,39,1,1.0,0.025641,0.05,2.0,0.4218,0.4383,4.1366
"D=1, white",D10_white,BuishandRange,1035,50,39,1,1.0,0.025641,0.05,2.0,0.385,0.6913,4.1366
"D=1, white",D10_white,BuishandRange,1035,100,39,1,1.0,0.025641,0.05,2.0,0.3899,0.915,4.1366
"D=1, white",D10_white,BuishandRange,1036,25,33,1,1.0,0.030303,0.058824,1.0,0.5889,0.5453,4.35
"D=1, white",D10_white,BuishandRange,1036,50,33,1,1.0,0.030303,0.058824,1.0,0.6033,0.7018,4.35
"D=1, white",D10_white,BuishandRange,1036,100,33,1,1.0,0.030303,0.058824,1.0,0.588,0.8623,4.35
"D=1, white",D10_white,BuishandRange,1037,25,43,1,1.0,0.023256,0.045455,1.0,0.5639,0.6192,4.2851
"D=1, white",D10_white,BuishandRange,1037,50,43,1,1.0,0.023256,0.045455,1.0,0.5177,0.8105,4.2851
"D=1, white",D10_white,BuishandRange,1037,100,43,1,1.0,0.023256,0.045455,1.0,0.2581,0.9317,4.2851
"D=1, white",D10_white,BuishandRange,1038,25,49,1,1.0,0.020408,0.04,2.0,0.5835,0.6638,4.2168
"D=1, white",D10_white,BuishandRange,1038,50,49,1,1.0,0.020408,0.04,2.0,0.6222,0.9071,4.2168
"D=1, white",D10_white,BuishandRange,1038,100,49,1,1.0,0.020408,0.04,2.0,0.645,0.9939,4.2168
"D=1, white",D10_white,BuishandRange,1039,25,41,1,1.0,0.02439,0.047619,1.0,0.5765,0.5077,4.2127
"D=1, white",D10_white,BuishandRange,1039,50,41,1,1.0,0.02439,0.047619,1.0,0.6399,0.7554,4.2127
"D=1, white",D10_white,BuishandRange,1039,100,41,1,1.0,0.02439,0.047619,1.0,0.7192,0.9374,4.2127
"D=1, white",D10_white,BuishandRange,1040,25,39,1,1.0,0.025641,0.05,3.0,0.5342,0.4727,4.4761
"D=1, white",D10_white,BuishandRange,1040,50,39,1,1.0,0.025641,0.05,3.0,0.5377,0.6742,4.4761
"D=1, white",D10_white,BuishandRange,1040,100,39,1,1.0,0.025641,0.05,3.0,0.4864,0.8824,4.4761
"D=1, white",D10_white,BuishandRange,1041,25,47,1,1.0,0.021277,0.041667,1.0,0.4646,0.5018,4.3374
"D=1, white",D10_white,BuishandRange,1041,50,47,1,1.0,0.021277,0.041667,1.0,0.4738,0.7735,4.3374
"D=1, white",D10_white,BuishandRange,1041,100,47,1,1.0,0.021277,0.041667,1.0,0.147,0.9272,4.3374
"D=1, white",D10_white,BuishandRange,1042,25,43,1,1.0,0.023256,0.045455,1.0,0.5515,0.5667,4.2982
"D=1, white",D10_white,BuishandRange,1042,50,43,1,1.0,0.023256,0.045455,1.0,0.5668,0.7557,4.2982
"D=1, white",D10_white,BuishandRange,1042,100,43,1,1.0,0.023256,0.045455,1.0,0.5515,0.9169,4.2982
"D=1, white",D10_white,BuishandRange,1043,25,39,1,1.0,0.025641,0.05,0.0,0.5669,0.5917,4.3097
"D=1, white",D10_white,BuishandRange,1043,50,39,1,1.0,0.025641,0.05,0.0,0.5916,0.7635,4.3097
"D=1, white",D10_white,BuishandRange,1043,100,39,1,1.0,0.025641,0.05,0.0,0.6555,0.939,4.3097
"D=1, white",D10_white,BuishandRange,1044,25,36,1,1.0,0.027778,0.054054,6.0,0.3488,0.3942,4.3507
"D=1, white",D10_white,BuishandRange,1044,50,36,1,1.0,0.027778,0.054054,6.0,0.3226,0.6419,4.3507
"D=1, white",D10_white,BuishandRange,1044,100,36,1,1.0,0.027778,0.054054,6.0,0.4108,0.9399,4.3507
"D=1, white",D10_white,BuishandRange,1045,25,51,1,1.0,0.019608,0.038462,1.0,0.3606,0.4946,4.3119
"D=1, white",D10_white,BuishandRange,1045,50,51,1,1.0,0.019608,0.038462,1.0,0.2593,0.6811,4.3119
"D=1, white",D10_white,BuishandRange,1045,100,51,1,1.0,0.019608,0.038462,1.0,0.0509,0.796,4.3119
"D=1, white",D10_white,BuishandRange,1046,25,55,1,1.0,0.018182,0.035714,2.0,0.3888,0.5228,4.1956
"D=1, white",D10_white,BuishandRange,1046,50,55,1,1.0,0.018182,0.035714,2.0,0.3266,0.7441,4.1956
"D=1, white",D10_white,BuishandRange,1046,100,55,1,1.0,0.018182,0.035714,2.0,0.1487,0.8829,4.1956
"D=1, white",D10_white,BuishandRange,1047,25,43,1,1.0,0.023256,0.045455,0.0,0.5801,0.5688,4.4549
"D=1, white",D10_white,BuishandRange,1047,50,43,1,1.0,0.023256,0.045455,0.0,0.5625,0.7514,4.4549
"D=1, white",D10_white,BuishandRange,1047,100,43,1,1.0,0.023256,0.045455,0.0,0.762,0.9685,4.4549
"D=1, white",D10_white,BuishandRange,1048,25,51,1,1.0,0.019608,0.038462,2.0,0.5333,0.6448,4.3639
"D=1, white",D10_white,BuishandRange,1048,50,51,1,1.0,0.019608,0.038462,2.0,0.5145,0.7465,4.3639
"D=1, white",D10_white,BuishandRange,1048,100,51,1,1.0,0.019608,0.038462,2.0,0.4547,0.8485,4.3639
"D=1, white",D10_white,BuishandRange,1049,25,33,1,1.0,0.030303,0.058824,2.0,0.4349,0.3983,4.1889
"D=1, white",D10_white,BuishandRange,1049,50,33,1,1.0,0.030303,0.058824,2.0,0.3939,0.5952,4.1889
"D=1, white",D10_white,BuishandRange,1049,100,33,1,1.0,0.030303,0.058824,2.0,0.3314,0.8135,4.1889
"D=1, pink",D10_pink,BuishandRange,1000,25,192,1,1.0,0.005208,0.010363,0.0,0.4672,0.766,4.2164
"D=1, pink",D10_pink,BuishandRange,1000,50,192,1,1.0,0.005208,0.010363,0.0,0.6034,0.9666,4.2164
"D=1, pink",D10_pink,BuishandRange,1000,100,192,1,1.0,0.005208,0.010363,0.0,,,4.2164
"D=1, pink",D10_pink,BuishandRange,1001,25,199,1,1.0,0.005025,0.01,0.0,0.5044,0.7261,3.8934
"D=1, pink",D10_pink,BuishandRange,1001,50,199,1,1.0,0.005025,0.01,0.0,0.475,0.874,3.8934
"D=1, pink",D10_pink,BuishandRange,1001,100,199,1,1.0,0.005025,0.01,0.0,,,3.8934
"D=1, pink",D10_pink,BuishandRange,1002,25,205,1,1.0,0.004878,0.009709,0.0,0.4021,0.8339,3.8934
"D=1, pink",D10_pink,BuishandRange,1002,50,205,1,1.0,0.004878,0.009709,0.0,0.3078,0.9361,3.8934
"D=1, pink",D10_pink,BuishandRange,1002,100,205,1,1.0,0.004878,0.009709,0.0,,,3.8934
"D=1, pink",D10_pink,BuishandRange,1003,25,186,1,1.0,0.005376,0.010695,0.0,0.5376,0.8691,5.0086
"D=1, pink",D10_pink,BuishandRange,1003,50,186,1,1.0,0.005376,0.010695,0.0,0.8158,0.9989,5.0086
"D=1, pink",D10_pink,BuishandRange,1003,100,186,1,1.0,0.005376,0.010695,0.0,,,5.0086
"D=1, pink",D10_pink,BuishandRange,1004,25,198,1,1.0,0.005051,0.01005,0.0,0.5284,0.8249,4.7719
